# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = calibration_model
# start_datetime = 2022-07-04 15:06:10 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 3504925963 (Default)
# output
#   file = fit-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,log_p__,log_g__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Stepsize adaptation complete.
# eta = 1
0,-481.207,-21.7262,-4.76204,-5.17189,-4.38431,0.040414,0.0497474,0.00157155,0.172318,41.0615,29.795,0.468781,0.138739,0.0781293,0.0360614,0.148686,0.278782,0.101431,0.10367,0.121135,0.138943,0.0102363,0.00403208,1.47612,1.27118,0.356634,0.593989,0.308189,0.0978229
0,-484.194,-18.645,-4.88084,-5.11602,-4.35027,0.0424745,0.0498284,0.000498873,0.189511,39.8491,34.1642,0.494112,0.2149,0.123294,0.0228181,0.187178,0.366288,0.0159661,0.101535,0.105003,0.18218,0.0264548,0.0126798,1.06462,1.49919,0.230031,0.53952,0.368414,0.0920659
0,-489.518,-16.4466,-5.03557,-5.30896,-4.49282,0.0413061,0.0490869,0.0028711,0.163224,31.274,35.2805,0.482945,0.220237,0.0962285,0.0163494,0.154664,0.392383,0.0267327,0.126498,0.0958438,0.0924811,0.00689073,0.00291188,0.935444,1.07706,0.370284,0.53764,0.38177,0.0805901
0,-475.083,-9.49955,-4.94281,-5.12344,-4.76484,0.0397877,0.0497423,0.00368508,0.170791,36.6102,34.4877,0.455303,0.317435,0.272958,0.08801,0.171372,0.303635,0.0326432,0.110925,0.11098,0.073389,0.00140486,0.00388471,1.17218,2.10392,0.300633,0.518624,0.36642,0.114956
0,-483.206,-12.129,-4.94971,-5.19044,-4.80593,0.042012,0.0488429,0.00126748,0.170652,30.1442,35.1481,0.492004,0.194827,0.174925,0.0246425,0.187041,0.269844,0.0546376,0.134907,0.0889771,0.0723833,0.0172732,0.00817004,1.59181,2.46841,0.393667,0.510711,0.372991,0.116298
0,-494.161,-16.1347,-4.98315,-5.09562,-4.17689,0.0424803,0.048962,0.00240495,0.185702,34.6367,32.308,0.487444,0.216077,0.0930873,0.097274,0.139418,0.342752,0.0171069,0.131004,0.107366,0.0425947,0.00515931,0.00611106,0.993627,1.88382,0.496097,0.485773,0.34331,0.170917
0,-477.383,-8.56003,-4.98214,-5.07949,-5.23733,0.0430865,0.0492699,0.000744576,0.169757,38.3907,45.5486,0.47965,0.289345,0.280465,0.0460258,0.15718,0.337385,0.0776345,0.115742,0.104628,0.049916,0.0108263,0.00576065,2.06671,2.26561,0.394122,0.596185,0.321271,0.0825437
0,-472.918,-7.26398,-4.97434,-5.08805,-4.48376,0.0430851,0.0482063,0.00322422,0.177436,37.7526,34.645,0.476804,0.268349,0.124812,0.00690771,0.161855,0.361886,0.0239588,0.109238,0.106467,0.0941305,0.0118353,0.00721841,2.16112,1.91109,0.563057,0.561241,0.349491,0.0892685
0,-477.661,-10.6438,-5.01039,-5.12833,-4.7071,0.0382588,0.0486352,0.012468,0.166435,38.4342,35.3216,0.470352,0.280927,0.193497,0.0541896,0.191739,0.351335,0.0617677,0.107833,0.108184,0.0881588,0.015373,0.00631923,1.04084,1.63516,0.346393,0.53692,0.326268,0.136812
0,-480.168,-10.8407,-4.98675,-5.1035,-4.13723,0.0431556,0.0494796,0.00399591,0.168819,31.5337,33.6803,0.494223,0.142335,0.0680861,0.0345725,0.182335,0.36023,0.0246474,0.101714,0.0876629,0.078789,0.00770827,0.00317319,1.18631,1.65457,0.343088,0.558469,0.331035,0.110496
0,-475.621,-11.6408,-5.03184,-5.10778,-4.80648,0.0426111,0.0497181,0.000755376,0.158653,41.8048,31.289,0.496198,0.2417,0.263587,0.0209987,0.146953,0.310979,0.0269748,0.108333,0.102119,0.0409786,0.00237001,0.00618161,2.01381,2.4086,0.361698,0.594767,0.315425,0.0898079
0,-491.762,-18.1434,-5.07179,-5.07301,-5.36855,0.0410743,0.0496023,0.000289233,0.18047,33.1499,32.7664,0.418292,0.155819,0.25689,0.0983807,0.166159,0.314175,0.0173394,0.114198,0.101945,0.0942129,0.0150318,0.00130313,1.07223,2.07858,0.67072,0.521541,0.3844,0.094059
0,-474.386,-9.30665,-4.96899,-5.08082,-5.01392,0.0428634,0.049263,0.00443657,0.16402,33.3158,38.5807,0.464285,0.177215,0.289451,0.022709,0.195947,0.337736,0.019956,0.13027,0.10443,0.148261,0.00506847,0.00618444,1.47502,2.84825,0.3064,0.618217,0.25245,0.129333
0,-496.149,-20.5797,-5.07136,-5.0997,-4.30289,0.0425845,0.0485895,0.00851202,0.161154,35.5571,31.0911,0.497137,0.219166,0.390576,0.078877,0.183966,0.380905,0.025802,0.100002,0.08878,0.0827295,0.169543,0.00637615,0.77636,3.12637,0.221423,0.567824,0.359643,0.0725332
0,-476.931,-8.30743,-4.96389,-5.14695,-4.38075,0.0433156,0.0493609,0.00161585,0.169906,39.2601,37.1525,0.495239,0.282019,0.349842,0.0319629,0.167738,0.346233,0.0338376,0.121111,0.103553,0.0429175,0.0636997,0.00409148,1.54729,1.60884,0.237636,0.564748,0.350112,0.0851401
0,-475.535,-8.04714,-5.04316,-5.15486,-4.65056,0.0425124,0.0492758,0.00649575,0.165774,32.9051,39.5159,0.464882,0.292761,0.256506,0.04522,0.147568,0.312989,0.0595737,0.115647,0.105324,0.124295,0.00410177,0.0136912,1.3467,1.84033,0.273638,0.5642,0.34231,0.0934893
0,-485.837,-15.5959,-4.99639,-5.17656,-5.29981,0.0436681,0.0488265,0.00296235,0.172895,35.5076,28.7197,0.495796,0.114408,0.134665,0.0194659,0.183032,0.284156,0.0187724,0.108711,0.107327,0.173456,0.00555634,0.00399685,1.25167,4.25113,0.267278,0.599119,0.318893,0.0819882
0,-480.075,-12.9936,-5.03524,-5.05756,-4.0924,0.0404636,0.0497537,0.000763078,0.159566,40.3295,45.8248,0.458996,0.201185,0.20775,0.00652863,0.17407,0.287196,0.0519147,0.111172,0.102566,0.145981,0.0208028,0.00368627,1.89637,2.75849,0.266856,0.581714,0.322808,0.0954787
0,-477.062,-9.82754,-4.99414,-5.22725,-4.72685,0.0427446,0.0486924,0.00565198,0.170476,36.8201,40.5481,0.494078,0.259763,0.135704,0.0166698,0.167275,0.337501,0.0359889,0.113164,0.111849,0.115092,0.00161781,0.0125765,1.09251,2.88465,0.250407,0.599391,0.307612,0.0929966
0,-477.875,-11.1772,-4.97895,-5.12477,-4.59152,0.0399847,0.0498414,0.00544909,0.165811,35.1054,31.1689,0.460062,0.217911,0.0646933,0.00802493,0.16261,0.285618,0.0482624,0.107869,0.113858,0.0569613,0.00730718,0.00455679,1.67108,2.91248,0.404518,0.560974,0.34171,0.097316
0,-474.659,-7.3858,-5.00479,-5.00735,-4.68313,0.041711,0.049705,0.00142551,0.164712,38.25,32.638,0.487661,0.241308,0.208768,0.102373,0.187069,0.365287,0.0205909,0.116985,0.114797,0.0403621,0.00539792,0.01358,1.67733,2.31375,0.388757,0.600892,0.287688,0.111419
0,-478.217,-12.579,-4.92637,-5.16445,-4.89517,0.0404749,0.0494843,0.0106318,0.169793,37.9919,27.3808,0.473633,0.244454,0.190459,0.0108018,0.183998,0.27158,0.0527903,0.128047,0.124117,0.0693393,0.013662,0.00450228,1.29167,4.37534,0.470588,0.601322,0.303928,0.09475
0,-478.504,-9.43715,-4.99276,-5.00793,-4.65157,0.0397648,0.0487612,0.00297212,0.158608,34.8596,38.6603,0.487645,0.110015,0.175175,0.0113934,0.194122,0.393982,0.0210784,0.119177,0.104195,0.0400445,0.00969181,0.00430552,1.88777,2.643,0.267198,0.577638,0.308976,0.113385
0,-485.685,-18.0393,-4.98431,-5.05147,-4.76654,0.0380478,0.0491932,0.00780057,0.169089,34.5717,30.1868,0.485641,0.231407,0.398285,0.0475871,0.17716,0.324046,0.0109143,0.104171,0.0984337,0.167224,0.0378684,0.0051508,0.937984,2.50142,0.300867,0.609948,0.250149,0.139902
0,-480.302,-11.634,-4.93746,-5.10663,-5.28504,0.0400252,0.049314,0.00129714,0.169636,39.2564,37.0862,0.4343,0.253401,0.18149,0.047377,0.175502,0.308196,0.0290975,0.12168,0.116874,0.0818003,0.00361058,0.00837826,0.922334,2.27946,0.231839,0.55305,0.38072,0.0662298
0,-480.105,-19.047,-4.93655,-4.99939,-4.67876,0.040649,0.0498985,0.00801776,0.186946,36.5752,30.7459,0.456219,0.198792,0.283141,0.00512679,0.208699,0.355062,0.02772,0.120936,0.103963,0.0670732,0.00749745,0.0222454,1.6239,0.725239,0.419464,0.519886,0.385747,0.094367
0,-473.139,-8.66455,-5.03176,-5.13446,-4.5308,0.0417672,0.0487801,0.0023683,0.157132,40.3119,36.2748,0.495597,0.257148,0.311279,0.0467274,0.154424,0.354221,0.0856542,0.126497,0.118781,0.0679054,0.0168245,0.0153197,1.21081,1.66302,0.365102,0.59485,0.297825,0.107326
0,-476.791,-9.16768,-4.9368,-5.10013,-4.83008,0.0418972,0.0493222,0.00462652,0.176744,36.3481,27.2022,0.428051,0.163871,0.309584,0.0160701,0.164837,0.350925,0.0285622,0.120726,0.0956054,0.125866,0.00478021,0.00419157,1.41029,0.809221,0.338559,0.607035,0.309071,0.0838937
0,-477.028,-10.1254,-4.96531,-5.02157,-4.3567,0.0409454,0.0483701,0.00240909,0.165836,39.7773,44.1079,0.494863,0.151361,0.100323,0.0776606,0.145955,0.288844,0.0295814,0.116925,0.112725,0.0546023,0.0112523,0.0110827,1.03709,1.3688,0.358193,0.575165,0.334212,0.0906236
0,-477.853,-18.6756,-5.04225,-5.12113,-4.50894,0.042905,0.0497963,0.00705087,0.158732,36.521,38.8842,0.379854,0.3477,0.256952,0.0245243,0.147244,0.341339,0.0119988,0.112588,0.0983129,0.0414593,0.0342587,0.00663496,2.65878,2.88189,0.533642,0.497898,0.37356,0.128542
0,-492.061,-14.0537,-4.94136,-5.10885,-4.0676,0.0442979,0.0497122,0.00188135,0.161719,34.5748,39.5859,0.467759,0.157835,0.232124,0.00992386,0.186111,0.358497,0.09421,0.0993276,0.0994387,0.111526,0.0367347,0.00320638,0.95445,2.83899,0.291372,0.568818,0.351047,0.0801345
0,-483.344,-13.2961,-5.04666,-5.15888,-4.323,0.0417045,0.0496026,0.0147113,0.169126,37.6,36.7518,0.476144,0.244721,0.259091,0.00744788,0.161955,0.375809,0.0486386,0.0922059,0.108547,0.0961811,0.00166043,0.00878481,1.39059,0.995751,0.279005,0.547912,0.358084,0.0940033
0,-482.379,-15.0941,-4.86489,-5.0762,-5.38088,0.0408217,0.0498657,0.00374789,0.158316,43.9514,32.8503,0.492866,0.252741,0.170172,0.075151,0.187032,0.283053,0.0307243,0.118452,0.103046,0.0595269,0.0146233,0.01358,1.43362,2.05662,0.245138,0.622805,0.295151,0.0820444
0,-484.839,-17.5368,-5.0177,-5.13989,-4.58993,0.0406886,0.0492215,0.000235161,0.169418,40.481,26.0604,0.492033,0.15227,0.307844,0.011728,0.155626,0.315324,0.0325986,0.0998798,0.120317,0.0440865,0.000852476,0.0129902,1.50237,2.37928,0.227565,0.586313,0.300673,0.113013
0,-494.167,-13.3511,-5.08482,-5.15448,-5.26512,0.0416619,0.0491247,0.000439194,0.176744,32.3943,37.3738,0.49723,0.140616,0.114187,0.00812043,0.160479,0.362344,0.0255143,0.119286,0.103682,0.0690598,0.0222126,0.00939342,1.76261,2.01953,0.23875,0.533065,0.366676,0.100258
0,-473.502,-9.53967,-4.96006,-5.09031,-4.84371,0.0419543,0.0497012,0.00150222,0.181959,37.1627,27.122,0.420308,0.266787,0.205768,0.0219683,0.185671,0.359861,0.0375482,0.12561,0.112097,0.114506,0.0357226,0.0056554,1.99041,2.41714,0.266801,0.577018,0.345197,0.0777845
0,-482.323,-12.6461,-5.0909,-5.07992,-4.85847,0.042771,0.049515,0.00323811,0.171336,39.8952,36.6417,0.48644,0.192724,0.223926,0.0997134,0.195008,0.389943,0.0781082,0.113903,0.105159,0.0752641,0.107295,0.00280471,2.15228,2.65169,0.373857,0.651133,0.267809,0.0810579
0,-480.895,-16.7041,-4.88422,-5.01546,-4.56111,0.0391982,0.0496924,0.000891662,0.182542,37.2372,34.6032,0.483824,0.200093,0.200668,0.0135643,0.177222,0.396945,0.00515681,0.110716,0.102099,0.116523,0.0255237,0.0180927,1.8674,2.53168,0.312972,0.509512,0.390099,0.10039
0,-482.941,-11.4184,-4.91004,-5.12288,-3.92723,0.0394735,0.0493482,0.00253103,0.161966,40.4634,28.4721,0.486387,0.148441,0.324524,0.0640537,0.156349,0.356659,0.0570874,0.10659,0.111295,0.102495,0.015549,0.00612194,1.31789,2.64463,0.519133,0.513644,0.387979,0.0983771
0,-482.289,-17.4024,-5.03036,-4.97126,-5.32993,0.0428348,0.0487547,0.00599883,0.162134,38.0763,42.0484,0.484627,0.171351,0.362857,0.0472265,0.153352,0.330612,0.00918711,0.142045,0.108083,0.109505,0.00318646,0.0205793,1.97421,2.59965,0.243029,0.573237,0.302013,0.124751
0,-481.34,-11.8011,-4.87784,-4.97215,-4.32627,0.0408891,0.0497843,0.00149448,0.159061,38.2106,32.7278,0.419455,0.189939,0.241806,0.0481726,0.166086,0.312173,0.0471321,0.127958,0.0983247,0.141283,0.0136136,0.00542878,1.13414,1.17502,0.295478,0.576478,0.324206,0.0993167
0,-474.541,-7.5068,-5.04458,-5.10775,-4.76235,0.042621,0.0494743,0.00824037,0.175071,30.955,38.38,0.483571,0.231771,0.252828,0.0647065,0.177784,0.342194,0.0479304,0.121714,0.113647,0.0711023,0.00616199,0.0051766,0.920284,2.25749,0.252783,0.567251,0.360471,0.0722773
0,-470.302,-6.19519,-5.03876,-5.10088,-4.74645,0.0427543,0.049802,0.00111926,0.160983,34.2351,31.121,0.472013,0.241533,0.2956,0.0224629,0.160628,0.368676,0.0238272,0.115395,0.105059,0.0686446,0.0229202,0.00557134,1.85809,1.67839,0.460146,0.585205,0.313151,0.101645
0,-474.592,-11.5461,-4.9157,-5.04819,-5.1912,0.0433378,0.0498428,0.0160183,0.176105,36.9968,34.8846,0.493408,0.172069,0.204151,0.0327702,0.16864,0.322817,0.0408711,0.116441,0.101549,0.0847911,0.00182129,0.0077632,1.58059,1.74993,0.296313,0.610997,0.275527,0.113476
0,-483.988,-14.2488,-4.93407,-5.07305,-4.76116,0.0431527,0.0477161,0.0130998,0.160047,35.0986,49.8292,0.490046,0.243398,0.279277,0.0723144,0.15896,0.302703,0.0271479,0.118863,0.126741,0.141008,0.0249145,0.0118161,1.88385,1.22669,0.245341,0.527742,0.364419,0.107839
0,-473.609,-7.84289,-4.95671,-5.03645,-5.11691,0.0407599,0.047831,0.00124429,0.163288,31.02,34.9403,0.491475,0.205638,0.25474,0.0476659,0.173504,0.361228,0.0471769,0.110058,0.101309,0.0796319,0.0140636,0.00376646,1.52964,1.17805,0.528932,0.582369,0.292042,0.125589
0,-483.194,-11.0143,-4.93375,-5.12317,-4.61811,0.041771,0.049799,0.000543391,0.167263,36.4449,35.7154,0.471725,0.209001,0.166288,0.0724633,0.159702,0.310449,0.0128397,0.136289,0.121714,0.0920972,0.00384188,0.0107851,1.68252,1.52779,0.351209,0.602446,0.320429,0.0771244
0,-480.587,-14.5575,-5.06922,-5.06744,-5.30594,0.0430159,0.0488013,0.00297465,0.168184,34.1449,27.9663,0.495755,0.205544,0.28433,0.0830339,0.160549,0.402037,0.0163919,0.125146,0.114635,0.0371771,0.00235154,0.00499691,2.40429,3.1857,0.490111,0.565784,0.330442,0.103774
0,-480.295,-15.431,-4.91464,-5.05882,-4.39291,0.0410124,0.0498165,0.00402356,0.18511,32.3177,47.5491,0.477715,0.179779,0.294561,0.0305739,0.156106,0.303741,0.0562791,0.119021,0.110758,0.0400057,0.00062413,0.0038153,2.58338,2.2498,0.373025,0.559226,0.332419,0.108355
0,-482.329,-9.87288,-4.95862,-5.08442,-4.73718,0.0419558,0.0497344,0.000602963,0.166158,34.8297,42.7722,0.489856,0.187098,0.2031,0.049517,0.190408,0.371922,0.0755201,0.104515,0.10449,0.0789043,0.010224,0.00215692,1.0937,1.51544,0.263499,0.590465,0.346385,0.0631497
0,-479.718,-12.0704,-4.98072,-5.11059,-4.59947,0.0427984,0.0488945,0.00364238,0.155933,35.3109,33.7773,0.498575,0.221151,0.0972588,0.0141264,0.191779,0.348808,0.018814,0.142228,0.0964505,0.0497712,0.00482064,0.00463053,1.62157,2.34393,0.263324,0.591759,0.316738,0.0915025
0,-477.12,-11.5206,-4.91417,-4.9781,-4.10183,0.0409568,0.0484115,0.00135619,0.163227,32.3094,38.9723,0.495567,0.178502,0.213816,0.00387874,0.175706,0.319005,0.0504845,0.121455,0.106692,0.0592599,0.0045056,0.00573692,1.36453,0.985217,0.264426,0.53553,0.345501,0.118969
0,-479.996,-10.8668,-4.92549,-5.11664,-4.24249,0.0420334,0.0491436,0.00105836,0.169144,30.0907,47.3177,0.391967,0.172383,0.284862,0.0219325,0.162852,0.313181,0.0375834,0.126606,0.114639,0.117077,0.00551977,0.00295579,1.15059,1.85748,0.318117,0.612419,0.278884,0.108698
0,-487.471,-18.3034,-4.92865,-5.16263,-4.04545,0.0427553,0.0482801,0.00041653,0.168243,40.763,36.9487,0.493846,0.331616,0.183918,0.158943,0.174564,0.4074,0.0646082,0.112602,0.0986438,0.0492887,0.053474,0.00794783,1.04074,1.56966,0.612799,0.516795,0.350512,0.132693
0,-481.786,-16.9082,-4.94669,-5.08142,-3.81709,0.0407981,0.0497424,0.00267908,0.170877,38.5942,31.6278,0.496768,0.195333,0.24538,0.0473443,0.12971,0.310302,0.0431274,0.122281,0.0940295,0.0743215,0.0114031,0.00177152,1.19367,2.39337,0.356396,0.608043,0.335944,0.0560128
0,-482.116,-9.9602,-4.9982,-5.12813,-5.21994,0.0412453,0.0488901,0.000432632,0.157431,34.444,41.7748,0.494595,0.149924,0.156222,0.0148587,0.168577,0.365812,0.0246306,0.132198,0.109367,0.0712087,0.00914813,0.00569337,1.87035,1.56939,0.508165,0.539193,0.372298,0.088509
0,-479.39,-9.16643,-5.02009,-5.0536,-4.41601,0.0430796,0.0491212,0.000500326,0.155507,37.5205,38.8533,0.487501,0.189217,0.162342,0.059686,0.16549,0.36779,0.038151,0.123377,0.0996617,0.151039,0.00504187,0.00366953,1.21038,3.09104,0.221161,0.576166,0.331079,0.0927548
0,-492.324,-13.3968,-4.95683,-5.07535,-4.81421,0.0430807,0.0477011,0.00133885,0.158792,36.2871,31.1783,0.425373,0.116393,0.0697517,0.0274943,0.175199,0.329048,0.0385853,0.138328,0.116413,0.146576,0.00598646,0.00488231,1.36643,2.29749,0.354428,0.511569,0.397805,0.090626
0,-474.596,-9.53939,-4.94735,-5.11139,-4.21901,0.0412654,0.0487995,0.00102268,0.160489,39.0724,28.9734,0.475762,0.256323,0.137925,0.0913692,0.166237,0.342614,0.0657385,0.101741,0.0993979,0.10126,0.0127539,0.00294289,2.04304,3.24417,0.3872,0.587771,0.316884,0.0953452
0,-481.277,-13.3452,-4.92721,-5.158,-4.78013,0.0429238,0.0490079,0.00574732,0.171166,41.7271,54.9112,0.483763,0.160981,0.207526,0.0301767,0.160136,0.347099,0.0511303,0.112097,0.113908,0.093663,0.00894179,0.0297962,2.22314,1.47432,0.650283,0.613395,0.291653,0.0949515
0,-483.387,-14.9324,-4.88555,-5.07379,-4.56513,0.0430676,0.0494979,0.00164615,0.168328,35.5904,27.8341,0.464143,0.263597,0.341444,0.0308162,0.216915,0.356183,0.021349,0.132621,0.0962997,0.130787,0.0238581,0.00234827,2.18205,2.24617,0.377538,0.596738,0.341133,0.0621291
0,-485.491,-11.8409,-5.08009,-5.00322,-4.5258,0.0411568,0.0494711,0.00422426,0.152214,34.1471,33.4163,0.479604,0.113272,0.101712,0.0227697,0.166001,0.338188,0.0216302,0.125208,0.112425,0.117099,0.0371803,0.0103053,1.67119,2.94646,0.294794,0.49076,0.380647,0.128593
0,-477.871,-7.96055,-5.00976,-5.11664,-4.97773,0.0408357,0.0489612,0.00207387,0.169789,36.2971,45.7138,0.484798,0.103326,0.23307,0.0446422,0.183442,0.343701,0.0246122,0.120386,0.115549,0.0243682,0.0115573,0.00720565,1.20647,2.33115,0.335507,0.567572,0.322274,0.110154
0,-486.074,-20.7456,-5.02763,-5.05892,-4.39796,0.0428204,0.0498682,0.00118093,0.158577,47.811,49.7792,0.497326,0.134774,0.291381,0.00626434,0.1525,0.3128,0.021638,0.118636,0.0919123,0.0775653,0.018341,0.00279071,1.52319,4.17155,0.260917,0.613193,0.31844,0.0683668
0,-474.871,-8.42349,-4.91771,-5.0915,-4.75028,0.0411934,0.049164,0.00855605,0.174216,41.0562,41.7849,0.488789,0.128697,0.222342,0.0560066,0.1774,0.340786,0.025791,0.122814,0.0960092,0.0932115,0.0206385,0.00643985,1.4082,1.30017,0.248813,0.619144,0.321698,0.0591581
0,-476.853,-8.5163,-4.98538,-5.04075,-4.50873,0.0419143,0.0491277,0.00124725,0.164524,35.6304,38.413,0.477827,0.163979,0.103614,0.0189658,0.159308,0.368752,0.117068,0.11814,0.119302,0.11518,0.0028132,0.00597021,1.31013,2.16952,0.209389,0.552121,0.33277,0.115109
0,-482.393,-14.3447,-4.98677,-5.01791,-4.44081,0.0417072,0.049707,0.0013355,0.167671,29.4029,44.0893,0.491713,0.281694,0.267398,0.017719,0.177157,0.362659,0.0370099,0.12571,0.0883325,0.068444,0.0292549,0.00503157,0.729669,1.19385,0.435091,0.650945,0.278774,0.0702802
0,-484.922,-12.9113,-4.98927,-5.04388,-4.37394,0.0405706,0.0486836,0.00288587,0.170278,38.1142,42.4142,0.472311,0.0980713,0.085143,0.00816796,0.176643,0.365794,0.00983693,0.109175,0.116709,0.046351,0.00435834,0.00533221,0.761419,2.68118,0.50505,0.586915,0.32207,0.0910152
0,-482.221,-13.4721,-4.97865,-5.05425,-4.99596,0.0391453,0.0481413,0.0031449,0.161083,43.3696,38.7453,0.457265,0.140236,0.224169,0.0100771,0.170692,0.354302,0.0169935,0.115136,0.115661,0.0691854,0.0119913,0.00431121,2.37163,2.9996,0.192871,0.512826,0.383141,0.104033
0,-479.65,-11.2536,-5.03727,-5.16299,-4.62442,0.0407563,0.0489575,0.011548,0.171947,30.879,31.7659,0.460757,0.18463,0.210917,0.0358361,0.180928,0.368847,0.062886,0.109597,0.0985968,0.0429835,0.0342806,0.00663428,2.09578,3.30432,0.554542,0.589676,0.290905,0.119418
0,-483.619,-13.2399,-5.01458,-5.17271,-4.78726,0.0420972,0.0486769,0.00262885,0.1707,34.1579,60.5966,0.47334,0.248438,0.149949,0.0150536,0.208726,0.390025,0.0170056,0.104521,0.107195,0.0795208,0.0302204,0.00761515,2.13904,2.88242,0.39897,0.585842,0.325406,0.0887526
0,-481.507,-15.94,-4.92698,-5.16462,-4.36491,0.0430226,0.0494494,0.000961084,0.169843,32.3472,32.407,0.443366,0.193098,0.225974,0.0687951,0.197494,0.386129,0.0205722,0.105096,0.106519,0.018507,0.0330055,0.00262912,1.46716,4.57201,0.496423,0.570536,0.319878,0.109586
0,-481.822,-19.1539,-5.09214,-5.10904,-4.39947,0.0431244,0.0496189,0.0052633,0.168557,38.2439,62.3525,0.44028,0.291079,0.27502,0.00273537,0.18551,0.370825,0.0560078,0.130341,0.137901,0.0898937,0.00992947,0.00370284,1.59917,2.72601,0.407627,0.569457,0.301028,0.129515
0,-478.37,-11.2222,-4.93706,-5.14411,-5.0675,0.0412693,0.0486972,0.0061588,0.16257,34.4931,39.8172,0.430849,0.23458,0.253441,0.101305,0.184149,0.369045,0.0248201,0.110158,0.101865,0.0391673,0.0217232,0.00231842,1.05085,2.43147,0.767571,0.551302,0.332339,0.116359
0,-477.185,-10.8902,-5.02264,-5.13592,-4.45196,0.0411449,0.0481722,0.00136799,0.168127,39.6789,30.5053,0.495161,0.189458,0.273928,0.0926644,0.162725,0.355462,0.0624107,0.106185,0.113904,0.0772548,0.0434051,0.00281743,1.2557,4.17918,0.446356,0.575178,0.361637,0.0631856
0,-476.322,-9.62605,-4.94316,-5.05859,-4.39583,0.0420455,0.0498611,0.00686936,0.168365,40.1338,33.8849,0.493689,0.282182,0.111281,0.0156993,0.161139,0.336506,0.0206016,0.111804,0.100546,0.0573402,0.013157,0.00274179,1.59167,1.60359,0.62167,0.57217,0.309512,0.118318
0,-486.135,-16.8971,-5.02192,-5.11767,-4.20053,0.0386069,0.0493206,0.00442066,0.161241,39.1953,28.9577,0.474705,0.219538,0.176428,0.337296,0.194276,0.327352,0.0907084,0.123968,0.113756,0.0807919,0.00399346,0.00325891,0.980702,1.7589,0.405598,0.499492,0.384236,0.116273
0,-477.606,-9.50893,-4.99066,-5.14506,-4.25729,0.0403828,0.0494693,0.00536744,0.163021,30.7147,41.9114,0.485565,0.216728,0.290422,0.0545123,0.181907,0.363012,0.0381159,0.133754,0.0991904,0.149157,0.00194389,0.00702154,1.95928,2.58088,0.29107,0.578015,0.320212,0.101773
0,-476.537,-12.6289,-4.93451,-5.02228,-4.34315,0.0389503,0.0481027,0.00350555,0.161323,38.4282,36.2056,0.470421,0.302003,0.3203,0.010724,0.155613,0.392582,0.00854352,0.12361,0.0997323,0.114418,0.00584585,0.00751626,1.05621,2.09636,0.26913,0.539948,0.357843,0.102209
0,-479.393,-12.6118,-5.0222,-5.07247,-4.82786,0.0417244,0.0496026,0.000747075,0.174755,45.6188,37.1986,0.490203,0.15415,0.270894,0.0039661,0.185199,0.372249,0.0218829,0.129489,0.100978,0.0868847,0.0061318,0.00258327,1.51011,1.59966,0.383209,0.567929,0.283025,0.149046
0,-474.076,-8.95099,-4.90652,-5.13199,-4.93385,0.0411462,0.0490629,0.00964968,0.162055,33.6708,32.2669,0.49308,0.179178,0.216132,0.0328571,0.183571,0.39747,0.0736801,0.107342,0.118333,0.0654703,0.0123918,0.00357722,1.55401,2.2631,0.209909,0.591399,0.309539,0.0990623
0,-475.781,-9.86836,-5.06841,-5.10234,-4.63887,0.0416817,0.0471458,0.00139741,0.160829,41.989,31.4115,0.491192,0.176104,0.358515,0.0940424,0.168825,0.367822,0.0146771,0.125049,0.100689,0.128566,0.00759285,0.00680352,1.55126,3.11591,0.320538,0.569879,0.335733,0.0943877
0,-481.083,-15.0719,-5.07528,-4.99117,-4.31094,0.0424068,0.0495892,0.0011318,0.169874,33.4482,28.2502,0.485835,0.178223,0.0653145,0.00764956,0.189481,0.404592,0.0511222,0.106935,0.109225,0.0323263,0.0133201,0.00818391,1.23816,1.24416,0.227415,0.560131,0.345402,0.0944667
0,-477.778,-11.9213,-5.03976,-5.11076,-4.6412,0.0431541,0.0493983,0.000879627,0.163053,30.9214,45.7932,0.481847,0.238422,0.254512,0.165552,0.143772,0.336822,0.064743,0.121967,0.11206,0.0464726,0.0204626,0.00459163,1.50918,1.63579,0.51707,0.586706,0.276997,0.136297
